conversion,18.24618334685449
777,33
999,53
555,42
333,42
111,49
*77,369
**7,3271
*00,336
**0,3227
count,38555
wins,7214
conversion,18.71093243418493
777,37
999,34
555,35
333,35
111,34
*77,372
**7,3105
*00,403
**0,3159
count,41033
wins,7499
conversion,18.275534326030268
777,40
999,41
555,44
333,39
111,40
*77,392
**7,3259
*00,367
**0,3277
count,44966
wins,8267
conversion,18.385002001512255
777,49
999,51
555,36
333,40
111,51
*77,396
**7,3558
*00,416
**0,3670
count,31155
wins,5827
conversion,18.703257904028245
777,20
999,27
555,31
333,29
111,24
*77,285
**7,2555
*00,284
**0,2572
count,47862
wins,8879
conversion,18.551251514771636
777,51
999,46
555,62
333,61
111,59
*77,412
**7,3877
*00,455
**0,3856
count,37185
wins,6807
conversion,18.305768455022186
777,33
999,35
555,42
333,36
111,26
*77,342
**7,2918
*00,346
**0,3029
count,42243
wins,7739
conversion,18.320195061903746
777,46
999,41
555,37
333,39
111,34
*77,387
**7,3350
*00,378
**0,3427
count,41260
wins,7709
conversion,18.683955404750364
777,34
999,45
555,54
333,41
111,53
*77,406
**7,3308
*00,393
**0,3375
count,30756
wins,5779
conversion,18.7898296267395
777,18
999,28
555,28
333,31
111,40
*77,255
**7,2575
*00,287
**0,2517
count,41066
wins,7532
conversion,18.341206837773342
777,40
999,44
555,41
333,26
111,50
*77,381
**7,3250
*00,371
**0,3329
count,44015
wins,8069
conversion,18.332386686356923
777,44
999,50
555,38
333,62
111,49
*77,388
**7,3577
*00,363
**0,3498
count,56755
wins,10565
conversion,18.615099991190203
777,72
999,63
555,58
333,52
111,50
*77,490
**7,4560
*00,525
**0,4695
count,49305
wins,9163
conversion,18.584322076868474
777,50
999,60
555,57
333,51
111,55
*77,457
**7,4015
*00,392
**0,4026
count,45305
wins,8351
conversion,18.432844056947356
777,46
999,51
555,49
333,45
111,48
*77,394
**7,3658
*00,396
**0,3664
count,36480
wins,6698
conversion,18.360745614035086
777,32
999,36
555,33
333,37
111,32
*77,338
**7,2890
*00,295
**0,3005
count,43463
wins,8030
conversion,18.475484895198218
777,46
999,44
555,41
333,27
111,46
*77,405
**7,3566
*00,370
**0,3485
count,38136
wins,7112
conversion,18.64904552129222
777,38
999,30
555,35
333,32
111,43
*77,315
**7,3153
*00,376
**0,3090
count,37831
wins,7022
conversion,18.561497184848406
777,39
999,27
555,29
333,35
111,41
*77,363
**7,3149
*00,345
**0,2994
count,56890
wins,10466
conversion,18.396906310423624
777,75
999,59
555,52
333,57
111,63
*77,504
**7,4625
*00,479
**0,4552
count,37584
wins,6942
conversion,18.470625798212005
777,34
999,33
555,42
333,26
111,42
*77,343
**7,3041
*00,355
**0,3026
count,35824
wins,6627
conversion,18.498771773112995
777,31
999,35
555,33
333,31
111,18
*77,307
**7,2891
*00,340
**0,2941
count,40323
wins,7442
conversion,18.4559680579322
777,37
999,44
555,40
333,39
111,35
*77,373
**7,3246
*00,357
**0,3271
count,35671
wins,6489
conversion,18.191247792324297
777,36
999,29
555,25
333,35
111,29
*77,298
**7,2830
*00,319
**0,2888
count,37211
wins,6810
conversion,18.301040015049313
777,37
999,27
555,39
333,37
111,42
*77,319
**7,2967
*00,348
**0,2994
count,36267
wins,6647
conversion,18.327956544517054
777,31
999,36
555,31
333,47
111,44
*77,318
**7,2863
*00,316
**0,2961
count,35438
wins,6563
conversion,18.519668152830295
777,28
999,31
555,42
333,33
111,39
*77,292
**7,2930
*00,335
**0,2833
count,37157
wins,6926
conversion,18.63982560486584
777,30
999,38
555,38
333,27
111,43
*77,372
**7,3019
*00,346
**0,3013
count,41452
wins,7558
conversion,18.233137122454888
777,42
999,38
555,45
333,47
111,54
*77,395
**7,3242
*00,361
**0,3334
count,48268
wins,9029
conversion,18.70597497306704
777,54
999,47
555,52
333,56
111,60
*77,455
**7,3846
*00,456
**0,4003
count,56393
wins,10604
conversion,18.803752238753034
777,70
999,60
555,56
333,55
111,52
*77,543
**7,4641
*00,483
**0,4644
count,51105
wins,9374
conversion,18.342627922903826
777,65
999,53
555,41
333,51
111,40
*77,451
**7,4111
*00,440
**0,4122
count,43635
wins,8059
conversion,18.469118826629998
777,45
999,41
555,50
333,49
111,39
*77,402
**7,3537
*00,393
**0,3503
count,42462
wins,7904
conversion,18.614290424379444
777,42
999,46
555,37
333,41
111,51
*77,366
**7,3467
*00,402
**0,3452
count,33300
wins,6185
conversion,18.573573573573572
777,24
999,28
555,40
333,36
111,27
*77,295
**7,2700
*00,280
**0,2755
count,43167
wins,7972
conversion,18.46781105937406
777,38
999,50
555,54
333,39
111,56
*77,404
**7,3497
*00,377
**0,3457
count,38282
wins,7051
conversion,18.418577921738677
777,35
999,36
555,40
333,38
111,37
*77,352
**7,3074
*00,321
**0,3118
count,37068
wins,6806
conversion,18.36085032912485
777,37
999,27
555,34
333,36
111,46
*77,324
**7,3001
*00,344
**0,2957
count,35690
wins,6677
conversion,18.708321658727936
777,32
999,30
555,28
333,27
111,38
*77,323
**7,2985
*00,321
**0,2893
count,37280
wins,6786
conversion,18.202789699570815
777,32
999,38
555,40
333,37
111,33
*77,311
**7,3015
*00,315
**0,2965
count,36170
wins,6640
conversion,18.357755045617914
777,31
999,36
555,28
333,30
111,43
*77,348
**7,2952
*00,322
**0,2850
count,47207
wins,8697
conversion,18.423115215963733
777,50
999,57
555,43
333,45
111,49
*77,427
**7,3805
*00,421
**0,3800
count,39492
wins,7275
conversion,18.421452446065025
777,35
999,37
555,51
333,38
111,38
*77,366
**7,3201
*00,350
**0,3159
count,40571
wins,7535
conversion,18.57237928569668
777,38
999,39
555,43
333,48
111,45
*77,360
**7,3311
*00,367
**0,3284
count,40567
wins,7555
conversion,18.623511721349868
777,41
999,33
555,42
333,52
111,45
*77,368
**7,3269
*00,385
**0,3320
count,50053
wins,9192
conversion,18.364533594389947
777,54
999,60
555,58
333,47
111,49
*77,440
**7,4012
*00,450
**0,4022
count,35129
wins,6373
conversion,18.14170628255857
777,31
999,29
555,36
333,41
111,34
*77,308
**7,2761
*00,318
**0,2815
count,43350
wins,7867
conversion,18.147635524798154
777,53
999,40
555,28
333,34
111,42
*77,375
**7,3449
*00,352
**0,3494
count,40893
wins,7529
conversion,18.41146406475436
777,39
999,44
555,38
333,38
111,37
*77,374
**7,3314
*00,396
**0,3249
count,39520
wins,7368
conversion,18.643724696356276
777,33
999,43
555,40
333,41
111,47
*77,379
**7,3262
*00,331
**0,3192
count,32464
wins,5961
conversion,18.361877772301625
777,28
999,22
555,30
333,28
111,39
*77,289
**7,2554
*00,276
**0,2695
count,48499
wins,9068
conversion,18.69729272768511
777,49
999,53
555,59
333,55
111,50
*77,450
**7,4037
*00,448
**0,3867
count,42134
wins,7760
conversion,18.417430103954054
777,48
999,34
555,36
333,39
111,44
*77,408
**7,3359
*00,400
**0,3392
count,41101
wins,7576
conversion,18.43264154156833
777,43
999,35
555,43
333,39
111,44
*77,350
**7,3344
*00,366
**0,3312
count,41966
wins,7821
conversion,18.636515274269648
777,39
999,49
555,36
333,43
111,33
*77,388
**7,3488
*00,342
**0,3403
count,44491
wins,8336
conversion,18.736373648603088
777,41
999,49
555,56
333,46
111,42
*77,404
**7,3693
*00,377
**0,3628
count,41639
wins,7674
conversion,18.429837412041596
777,39
999,45
555,43
333,45
111,39
*77,355
**7,3448
*00,345
**0,3315
count,44802
wins,8355
conversion,18.64872103923932
777,49
999,44
555,41
333,46
111,40
*77,404
**7,3649
*00,413
**0,3669
count,47140
wins,8772
conversion,18.608400509121765
777,50
999,53
555,46
333,41
111,55
*77,437
**7,3844
*00,412
**0,3834
count,38142
wins,7028
conversion,18.42588222956321
777,31
999,43
555,42
333,37
111,38
*77,362
**7,2997
*00,328
**0,3150
count,41278
wins,7812
conversion,18.92533552982218
777,35
999,44
555,48
333,41
111,45
*77,387
**7,3432
*00,402
**0,3378
count,32477
wins,6002
conversion,18.480771007174308
777,23
999,26
555,36
333,36
111,37
*77,268
**7,2682
*00,287
**0,2607
count,42258
wins,7926
conversion,18.756211841544797
777,35
999,50
555,47
333,52
111,40
*77,413
**7,3502
*00,370
**0,3417
count,40569
wins,7437
conversion,18.331731124750426
777,35
999,47
555,47
333,37
111,43
*77,343
**7,3281
*00,372
**0,3232
count,46385
wins,8572
conversion,18.480112105206427
777,48
999,48
555,55
333,44
111,60
*77,440
**7,3741
*00,416
**0,3720
count,37907
wins,7115
conversion,18.76962038673596
777,35
999,29
555,45
333,34
111,34
*77,397
**7,3016
*00,349
**0,3176
count,42979
wins,7939
conversion,18.471811815072478
777,46
999,35
555,54
333,31
111,50
*77,406
**7,3450
*00,367
**0,3500
count,38180
wins,7091
conversion,18.57255107386066
777,32
999,39
555,41
333,37
111,32
*77,339
**7,3175
*00,339
**0,3057
count,51273
wins,9391
conversion,18.315682717999728
777,66
999,46
555,48
333,54
111,56
*77,458
**7,4129
*00,492
**0,4042
count,39968
wins,7375
conversion,18.45226180944756
777,39
999,38
555,38
333,39
111,47
*77,350
**7,3255
*00,329
**0,3240
count,36680
wins,6705
conversion,18.27971646673937
777,28
999,44
555,35
333,33
111,43
*77,331
**7,2924
*00,311
**0,2956
count,52268
wins,9663
conversion,18.487411035432768
777,67
999,44
555,56
333,66
111,62
*77,480
**7,4142
*00,486
**0,4260
count,42451
wins,7763
conversion,18.28696614920732
777,41
999,46
555,44
333,55
111,45
*77,376
**7,3383
*00,374
**0,3399
count,37804
wins,7027
conversion,18.587980107925087
777,30
999,39
555,43
333,42
111,34
*77,333
**7,3128
*00,357
**0,3021
count,55121
wins,10252
conversion,18.599082019556974
777,68
999,68
555,37
333,59
111,54
*77,466
**7,4564
*00,488
**0,4448
count,48702
wins,8993
conversion,18.465360765471644
777,56
999,50
555,52
333,53
111,45
*77,432
**7,3873
*00,446
**0,3986
count,45820
wins,8487
conversion,18.522479266695765
777,50
999,39
555,56
333,50
111,44
*77,429
**7,3777
*00,412
**0,3630
count,48688
wins,8981
conversion,18.44602366086099
777,55
999,50
555,48
333,56
111,60
*77,418
**7,4014
*00,436
**0,3844
count,40728
wins,7461
conversion,18.319092516205068
777,36
999,53
555,38
333,33
111,40
*77,356
**7,3206
*00,336
**0,3363
count,37464
wins,6973
conversion,18.612534699978646
777,40
999,24
555,31
333,42
111,40
*77,324
**7,3030
*00,332
**0,3110
count,66505
wins,12298
conversion,18.491842718592586
777,95
999,65
555,68
333,79
111,71
*77,607
**7,5402
*00,558
**0,5353
count,45528
wins,8517
conversion,18.70716921454929
777,47
999,45
555,53
333,37
111,45
*77,452
**7,3735
*00,405
**0,3698
count,43945
wins,8112
conversion,18.459437933780862
777,37
999,58
555,55
333,42
111,49
*77,389
**7,3526
*00,396
**0,3560
count,35269
wins,6477
conversion,18.36456945192662
777,32
999,29
555,30
333,30
111,43
*77,328
**7,2817
*00,330
**0,2838
count,34774
wins,6414
conversion,18.444815091735205
777,36
999,21
555,27
333,28
111,32
*77,311
**7,2786
*00,298
**0,2875
count,46053
wins,8538
conversion,18.53950882678653
777,52
999,39
555,51
333,44
111,47
*77,431
**7,3815
*00,414
**0,3645
count,54569
wins,10066
conversion,18.44637065000275
777,73
999,47
555,54
333,74
111,52
*77,495
**7,4349
*00,495
**0,4427
count,43470
wins,7942
conversion,18.270071313549575
777,41
999,56
555,44
333,38
111,48
*77,369
**7,3426
*00,377
**0,3543
count,46068
wins,8658
conversion,18.793956759572804
777,47
999,50
555,47
333,51
111,44
*77,414
**7,3809
*00,420
**0,3776
count,38751
wins,7324
conversion,18.900157415292508
777,34
999,39
555,35
333,46
111,39
*77,338
**7,3179
*00,380
**0,3234
count,36871
wins,6756
conversion,18.32334354913075
777,30
999,41
555,38
333,31
111,25
*77,334
**7,2934
*00,361
**0,2962
count,50226
wins,9289
conversion,18.4944052880978
777,55
999,54
555,63
333,54
111,49
*77,429
**7,4080
*00,486
**0,4019
count,37479
wins,6785
conversion,18.10347127724859
777,31
999,44
555,35
333,34
111,40
*77,307
**7,3018
*00,354
**0,2922
count,44113
wins,7977
conversion,18.083104753700724
777,52
999,35
555,55
333,30
111,47
*77,392
**7,3418
*00,381
**0,3567
count,42171
wins,7831
conversion,18.569633160228594
777,40
999,44
555,43
333,49
111,39
*77,391
**7,3479
*00,358
**0,3388
count,45779
wins,8510
conversion,18.58930950872671
777,51
999,47
555,42
333,42
111,43
*77,403
**7,3711
*00,400
**0,3771
count,52182
wins,9781
conversion,18.744011344908206
777,62
999,55
555,54
333,55
111,41
*77,481
**7,4232
*00,445
**0,4356
count,57381
wins,10741
conversion,18.718739652498215
777,71
999,59
555,66
333,54
111,70
*77,537
**7,4705
*00,492
**0,4687
count,48524
wins,8836
conversion,18.209545791773145
777,62
999,39
555,48
333,48
111,47
*77,460
**7,3895
*00,412
**0,3825
count,47009
wins,8690
conversion,18.4858218638984
777,45
999,57
555,53
333,56
111,60
*77,419
**7,3861
*00,402
**0,3737
count,41318
wins,7657
conversion,18.531874727721572
777,41
999,41
555,42
333,37
111,43
*77,354
**7,3354
*00,356
**0,3389
count,40457
wins,7575
conversion,18.723583063499518
777,42
999,36
555,35
333,41
111,32
*77,352
**7,3309
*00,357
**0,3371
count,42058
wins,7889
conversion,18.757430215416807
777,44
999,41
555,36
333,42
111,37
*77,370
**7,3413
*00,363
**0,3543
count,42026
wins,7829
conversion,18.62894398705563
777,44
999,39
555,42
333,53
111,25
*77,372
**7,3346
*00,375
**0,3533
count,49192
wins,9123
conversion,18.545698487558955
777,53
999,56
555,49
333,54
111,67
*77,462
**7,3955
*00,460
**0,3967
count,45549
wins,8402
conversion,18.44606906847571
777,55
999,40
555,37
333,37
111,42
*77,411
**7,3745
*00,399
**0,3636
count,38577
wins,7090
conversion,18.378826762060296
777,35
999,43
555,32
333,26
111,32
*77,363
**7,3131
*00,331
**0,3097
count,39247
wins,7154
conversion,18.228144826356154
777,38
999,39
555,44
333,26
111,32
*77,350
**7,3050
*00,362
**0,3213
count,53353
wins,9933
conversion,18.617509793263736
777,68
999,53
555,47
333,59
111,67
*77,451
**7,4315
*00,475
**0,4398
count,45728
wins,8507
conversion,18.60348145556333
777,48
999,46
555,51
333,59
111,32
*77,437
**7,3691
*00,372
**0,3771
count,39835
wins,7273
conversion,18.257813480607506
777,40
999,40
555,36
333,31
111,36
*77,352
**7,3181
*00,350
**0,3207
count,38909
wins,7068
conversion,18.165463003418232
777,40
999,34
555,33
333,47
111,46
*77,338
**7,3071
*00,332
**0,3127
count,40192
wins,7489
conversion,18.633061305732486
777,37
999,39
555,42
333,40
111,39
*77,379
**7,3314
*00,366
**0,3233
count,33453
wins,6103
conversion,18.243505814127285
777,21
999,40
555,35
333,31
111,20
*77,302
**7,2681
*00,312
**0,2661
count,62277
wins,11691
conversion,18.772580567464715
777,81
999,76
555,57
333,52
111,63
*77,528
**7,5084
*00,575
**0,5175
count,43212
wins,7982
conversion,18.471720818291214
777,51
999,33
555,39
333,34
111,38
*77,418
**7,3524
*00,365
**0,3480
count,53354
wins,9940
conversion,18.630280766203096
777,66
999,55
555,51
333,58
111,60
*77,470
**7,4327
*00,450
**0,4403
count,44655
wins,8222
conversion,18.412271862053522
777,53
999,39
555,35
333,52
111,49
*77,402
**7,3571
*00,391
**0,3630
count,44066
wins,8071
conversion,18.31570825579812
777,52
999,41
555,35
333,50
111,31
*77,414
**7,3431
*00,376
**0,3641
count,46005
wins,8541
conversion,18.565373328985977
777,48
999,50
555,45
333,42
111,63
*77,427
**7,3744
*00,406
**0,3716
count,42259
wins,7934
conversion,18.774698880711803
777,46
999,30
555,43
333,43
111,44
*77,378
**7,3589
*00,406
**0,3355
count,45644
wins,8573
conversion,18.7823153097888
777,43
999,54
555,50
333,53
111,39
*77,419
**7,3766
*00,417
**0,3732
count,36557
wins,6691
conversion,18.302924200563503
